return_id,order_id,return_amount,return_date
5752,92561,1921.0,2023-06-28
5753,17150,1201.56,2023-11-19
5754,2108,2952.71,2024-08-15
5755,72818,689.11,2025-09-19
5756,35595,515.59,2026-01-25
5757,84221,3158.31,2026-06-11
5758,82732,532.87,2023-10-05
5759,14737,4494.67,2026-01-10
5760,36996,1826.3,2025-07-09
5761,81248,4332.21,2024-04-13
5762,98057,4503.59,2026-01-18
5763,91903,5050.91,2024-02-08
5764,7419,3012.33,2026-02-02
5765,10406,598.49,2025-07-29
5766,84495,212.98,2025-08-15
5767,35915,164.68,2025-07-24
5768,27013,438.25,2024-10-16
5769,80418,2908.81,2025-01-30
5770,43217,316.12,2025-06-29
5771,74381,2046.46,2025-10-01
5772,96541,2264.01,2026-05-09
5773,81291,4451.0,2026-05-28
5774,92664,980.42,2024-06-25
5775,18347,414.36,2025-10-12
5776,50192,929.76,2024-04-11
5777,32696,833.56,2024-08-19
5778,76775,2602.89,2025-11-02
5779,83154,3487.56,2026-04-24
5780,26463,5341.76,2024-08-09
5781,84485,695.6,2026-03-19
5782,56267,2789.84,2023-12-20
5783,66744,220.87,2025-02-09
5784,68630,3266.0,2023-11-16
5785,10076,2888.08,2025-04-15
5786,54372,4243.55,2024-03-18
5787,45560,1034.01,2025-02-20
5788,11194,462.14,2024-02-12
5789,27689,924.52,2023-08-29
5790,13362,276.75,2024-03-13
5791,1391,2173.08,2024-11-29
5792,21795,333.58,2023-10-15
5793,93882,1507.7,2024-06-27
5794,25341,3629.14,2025-02-17
5795,71955,962.6,2024-07-13
5796,53981,4953.94,2023-07-15
5797,96066,3521.06,2024-10-27
5798,11190,1019.09,2025-03-28
5799,57052,4929.34,2025-03-30
5800,18455,2562.66,2025-10-10
5801,6419,3000.0,2024-08-25
5802,84813,1354.8,2026-02-19
5803,78966,2192.32,2025-11-19
5804,91918,4622.21,2024-12-26
5805,67243,3824.56,2024-03-03
5806,41800,67.35,2025-02-28
5807,82272,346.03,2023-07-16
5808,26984,428.9,2025-10-10
5809,12884,2821.13,2025-11-19
5810,33768,2360.44,2026-02-10
5811,53648,1432.37,2024-12-11
5812,28718,7302.21,2023-07-20
5813,32703,3311.28,2024-07-15
5814,20459,402.85,2024-04-18
5815,66533,5853.88,2026-06-08
5816,28336,1702.44,2025-10-14
5817,17241,2794.87,2025-10-12
5818,66868,221.75,2024-04-04
5819,36938,1644.42,2026-01-27
5820,52109,3353.03,2026-05-27
5821,16717,449.27,2026-05-03
5822,40920,682.08,2024-10-28
5823,47514,358.19,2025-01-08
5824,93447,1670.24,2024-03-19
5825,86588,3106.17,2023-07-05
5826,91625,9346.16,2024-03-09
5827,93156,3234.71,2024-05-01
5828,55931,5790.8,2026-02-01
5829,91834,9392.84,2025-01-08
5830,63846,202.07,2024-09-28
5831,296,1211.53,2024-06-10
5832,25244,21.43,2026-01-25
5833,12540,104.12,2024-03-16
5834,59627,890.6,2025-07-29
5835,23270,3676.39,2023-10-24
5836,44284,2421.02,2023-10-12
5837,53249,7129.84,2026-04-13
5838,74910,6343.39,2026-05-20
5839,55197,336.55,2025-01-29
5840,16854,3504.03,2025-08-25
5841,67434,546.54,2025-02-24
5842,13381,3100.58,2025-04-06
5843,55796,3514.0,2024-02-21
5844,33296,5602.45,2025-09-30
5845,15614,4046.21,2023-07-20
5846,53711,1218.44,2023-10-01
5847,36353,4484.89,2024-07-08
5848,92627,4355.06,2025-01-24
5849,87888,3140.19,2025-08-26
5850,84842,6245.49,2023-08-20
5851,68794,5985.82,2023-11-13
5852,12187,7962.03,2024-11-10
5853,67428,2815.62,2024-04-19
5854,40952,2598.51,2026-05-29
5855,35876,494.57,2023-12-07
5856,45181,2860.92,2024-10-27
5857,14557,440.4,2025-11-04
5858,91526,204.38,2025-01-30
5859,8843,1186.66,2024-03-09
5860,63034,3790.05,2024-08-12
5861,2547,140.28,2023-07-08
5862,69659,3681.5,2025-08-04
5863,94497,3488.35,2025-02-24
5864,18849,2761.45,2024-12-08
5865,29175,349.25,2026-05-31
5866,90161,649.91,2024-03-21
5867,39775,2713.07,2025-01-27
5868,44369,1474.4,2024-08-16
5869,34740,3313.94,2025-04-05
5870,1685,1183.79,2026-06-28
5871,86022,1235.66,2024-06-28
5872,65971,2359.8,2024-09-21
5873,20416,215.41,2024-05-29
5874,62017,2739.59,2025-08-01
5875,72980,2758.08,2025-07-31
5876,98959,3601.86,2023-09-30
5877,83833,3100.3,2025-08-10
5878,57653,272.51,2025-03-18
5879,44745,527.48,2025-07-02
5880,67882,1072.45,2025-08-28
5881,21885,5192.85,2025-01-12
5882,66487,1477.66,2023-09-19
5883,85581,1061.48,2024-07-15
5884,61520,19.4,2024-07-02
5885,28176,533.79,2025-04-15
5886,41017,669.04,2024-06-11
5887,43515,125.44,2025-03-07
5888,95652,5649.95,2026-04-05
5889,57793,9006.04,2023-08-24
5890,66695,1006.37,2025-07-15
5891,30230,1658.18,2023-07-13
5892,92281,398.38,2025-08-02
5893,70117,3983.29,2024-09-11
5894,47871,1972.36,2025-09-22
5895,11590,3975.56,2025-06-07
5896,72427,5576.33,2026-02-11
5897,92998,1249.12,2024-08-10
5898,3739,8587.87,2026-01-07
5899,11555,2700.07,2025-06-10
5900,10697,5019.0,2023-07-16
5901,41293,1566.55,2025-06-23
5902,48001,373.39,2025-05-22
5903,7412,556.62,2025-04-05
5904,36564,1733.21,2026-05-29
5905,77828,2743.47,2025-03-06
5906,81351,3524.61,2023-10-19
5907,23851,7390.21,2026-01-17
5908,92092,1581.17,2025-11-30
5909,85547,1763.23,2025-05-10
5910,36857,387.8,2024-07-29
5911,9369,862.06,2024-07-10
5912,39668,921.12,2026-03-13
5913,84886,2662.77,2024-06-15
5914,27902,3138.71,2025-03-13
5915,28667,1977.38,2023-12-28
5916,26786,2202.59,2026-05-04
5917,31080,4935.25,2026-02-16
5918,45470,2791.22,2024-12-26
5919,14626,9317.21,2023-09-01
5920,51736,4049.18,2024-08-22
5921,54343,1619.44,2026-03-21
5922,13109,5761.33,2025-11-22
5923,49334,5697.98,2024-12-02
5924,57771,4273.78,2023-09-17
5925,68026,258.05,2023-10-10
5926,51973,2540.0,2025-03-13
5927,86595,638.58,2023-11-19
5928,5159,10862.27,2025-10-31
5929,5568,4862.16,2024-08-18
5930,39700,1880.21,2026-02-06
5931,20377,6220.65,2023-11-16
5932,21504,1588.0,2024-04-03
5933,59195,916.81,2024-10-28
5934,94880,1585.36,2025-09-05
5935,98183,1405.76,2024-05-15
5936,22468,1715.32,2025-12-16
5937,60308,145.62,2024-10-31
5938,73084,1970.39,2026-05-08
5939,46051,168.84,2025-04-29
5940,13660,4079.38,2026-03-14
5941,23988,2970.4,2025-01-21
5942,75620,89.7,2024-08-09
5943,33018,993.42,2026-03-15
5944,87935,5618.05,2023-10-07
5945,5986,5766.05,2025-06-16
5946,47411,2596.2,2025-10-12
5947,37087,1998.28,2026-04-20
5948,99104,2820.95,2025-02-28
5949,7795,1550.26,2026-01-10
5950,65423,1400.33,2025-05-14
5951,57324,2958.5,2023-07-21
5952,93045,2901.6,2025-09-12
5953,4254,1601.02,2025-10-28
5954,75115,7281.19,2023-10-29
5955,47011,1119.42,2024-08-07
5956,33243,1719.8,2025-06-07
5957,32016,5998.54,2025-01-16
5958,33295,362.16,2026-03-16
5959,74424,2458.91,2025-12-24
5960,26212,3760.7,2023-10-31
5961,19688,1985.81,2024-01-19
5962,162,5662.72,2023-11-09
5963,44372,1830.56,2024-10-18
5964,41316,2348.39,2024-10-16
5965,77026,981.29,2024-08-13
5966,3358,506.56,2023-07-14
5967,75004,2703.72,2023-11-24
5968,43674,1388.32,2024-02-05
5969,31266,1722.43,2023-11-09
5970,65439,337.38,2025-07-24
5971,77951,1801.59,2023-08-15
5972,41220,8065.61,2025-03-02
5973,2442,136.62,2025-06-11
5974,41650,8478.99,2025-06-21
5975,72686,2207.86,2024-03-23
5976,54207,2467.87,2025-07-25
5977,16223,402.92,2024-07-10
5978,42135,2609.08,2026-03-17
5979,80513,449.04,2024-11-03
5980,55307,1471.92,2023-09-28
5981,50793,1049.24,2026-02-28
5982,82474,94.64,2024-07-23
5983,24414,1456.27,2026-02-19
5984,11942,732.69,2023-08-21
5985,29977,7524.28,2025-07-19
5986,14488,11575.18,2024-01-06
5987,90455,3814.66,2026-05-30
5988,90087,4708.2,2023-10-31
5989,47478,1458.07,2024-11-05
5990,22231,665.94,2026-01-05
5991,28138,983.03,2025-12-21
5992,28442,6394.73,2024-11-02
5993,67409,82.81,2025-10-11
5994,90509,1660.09,2026-04-25
5995,16817,840.93,2026-03-27
5996,26744,281.75,2024-10-18
5997,86045,6682.37,2024-08-09
5998,36842,2980.54,2023-11-26
5999,63615,690.52,2025-09-15
6000,29759,4381.65,2024-12-05
6001,48272,423.74,2024-12-24
6002,33256,8139.66,2023-07-14
6003,52070,5347.45,2024-06-03
6004,67955,953.76,2025-01-29
6005,90756,8127.7,2025-06-25
6006,2392,4387.84,2024-01-13
6007,93667,1967.19,2025-11-22
6008,80057,709.5,2025-02-28
6009,90441,847.27,2025-09-26
6010,967,8413.19,2026-02-23
6011,72130,1272.81,2023-07-24
6012,80487,2166.58,2025-10-23
6013,61146,748.84,2024-12-24
6014,54316,7951.77,2026-03-05
6015,66850,1810.67,2023-11-08
6016,54373,3798.46,2024-06-01
6017,11669,1114.11,2025-12-15
6018,8267,3491.38,2023-07-15
6019,34567,593.79,2023-08-24
6020,6072,2916.7,2023-07-21
6021,74740,6183.38,2024-02-09
6022,66289,1221.28,2024-01-26
6023,30709,2083.44,2024-06-14
6024,11966,1079.03,2025-04-06
6025,14005,1847.78,2024-03-15
6026,71068,409.88,2024-07-19
6027,36074,7225.35,2026-01-12
6028,48551,610.67,2024-04-25
6029,64781,2015.54,2026-02-06
6030,69449,2699.68,2025-05-12
6031,57049,503.74,2024-10-30
6032,32343,918.5,2025-09-15
6033,14371,5799.22,2024-01-02
6034,60742,4489.85,2025-10-20
6035,91833,9107.29,2025-07-13
6036,84538,3455.19,2023-11-27
6037,38199,4105.15,2025-04-14
6038,96794,2901.65,2023-12-19
6039,94558,816.84,2026-03-28
6040,3307,560.24,2024-11-23
6041,78287,2222.4,2024-03-17
6042,85878,3601.92,2025-09-29
6043,92317,1256.39,2023-09-13
6044,82421,4968.81,2024-09-24
6045,23336,1150.18,2025-10-02
6046,66722,1899.17,2025-12-25
6047,88979,410.07,2026-01-15
6048,69955,1112.41,2023-12-13
6049,25088,3468.95,2025-06-09
6050,58869,270.27,2026-05-30
6051,20365,203.12,2025-08-17
6052,2969,2469.6,2025-06-01
6053,49329,830.23,2023-11-08
6054,81136,2116.32,2023-09-08
6055,78636,201.28,2024-11-10
6056,33447,6963.41,2023-12-10
6057,39208,3453.32,2024-04-13
6058,73149,873.55,2024-05-02
6059,8385,635.27,2024-05-20
6060,26181,1609.37,2025-12-06
6061,29239,1849.34,2025-04-11
6062,76964,6573.9,2024-09-29
6063,48222,4776.38,2024-06-04
6064,3786,3041.6,2024-03-14
6065,46068,3783.58,2026-05-31
6066,44527,941.73,2025-06-17
6067,63699,4757.78,2024-03-03
6068,38036,3864.91,2025-05-21
6069,25454,124.03,2025-08-29
6070,70381,1257.22,2025-06-05
6071,30663,4470.67,2025-11-28
6072,13696,890.62,2024-01-06
6073,9455,188.02,2023-08-13
6074,82513,80.22,2025-07-19
6075,55341,122.58,2023-09-20
6076,76723,6276.66,2025-05-30
6077,26331,3727.77,2026-05-10
6078,36971,857.37,2026-03-25
6079,74903,3935.61,2025-11-15
6080,10206,1451.29,2026-03-15
6081,60100,696.36,2026-05-14
6082,60895,376.96,2024-10-07
6083,20062,823.74,2026-06-06
6084,66340,5310.33,2026-02-18
6085,30829,196.11,2024-09-03
6086,95716,4377.17,2026-04-05
6087,51562,379.16,2024-02-01
6088,61067,487.96,2023-10-22
6089,82756,638.9,2023-07-25
6090,17038,121.48,2024-07-16
6091,11762,2003.07,2024-11-30
6092,5958,1009.74,2025-08-14
6093,19490,4754.37,2025-11-17
6094,22380,2410.01,2025-05-07
6095,45913,290.33,2024-12-24
6096,58281,1165.68,2025-05-31
6097,41693,2145.84,2023-08-13
6098,60865,133.63,2024-07-28
6099,27852,643.6,2025-11-22
6100,19973,9459.46,2024-04-01
6101,8814,4987.96,2026-01-15
6102,1737,3159.99,2026-03-16
6103,55054,447.07,2025-10-24
6104,53129,4453.89,2025-05-02
6105,29947,4344.42,2023-07-17
6106,24507,5913.69,2023-11-16
6107,98606,1673.54,2025-12-10
6108,30511,1718.08,2025-04-18
6109,17907,5824.02,2025-01-09
6110,47758,4274.3,2025-04-03
6111,70303,7607.48,2026-05-23
6112,83451,345.68,2026-01-01
6113,71062,4580.01,2024-08-05
6114,78365,485.18,2026-04-30
6115,9805,2726.48,2024-10-11
6116,22368,102.45,2024-01-21
6117,61784,4040.67,2024-05-07
6118,73395,1711.15,2026-01-15
6119,7863,1363.48,2024-12-09
6120,58889,3621.06,2024-02-07
6121,56475,1159.38,2026-05-15
6122,38352,3969.79,2026-05-30
6123,45622,3597.4,2024-06-27
6124,43609,1488.18,2024-11-01
6125,48131,11431.45,2025-07-14
6126,1247,2957.06,2025-06-28
6127,40718,891.94,2024-04-28
6128,34647,3898.16,2024-04-13
6129,82828,4934.8,2023-12-11
6130,95588,644.76,2024-12-03
6131,95234,1059.73,2024-06-21
6132,85062,848.97,2025-12-20
6133,20363,748.34,2024-05-08
6134,10086,1275.17,2024-05-31
6135,16436,626.3,2023-11-27
6136,53480,6559.96,2025-04-30
6137,64869,3861.78,2024-09-03
6138,73401,156.53,2024-05-22
6139,15043,317.79,2026-05-07
6140,89802,2228.52,2025-01-22
6141,91212,2534.88,2024-03-05
6142,45828,436.26,2025-03-16
6143,51090,2186.67,2023-08-13
6144,6607,3033.05,2025-03-12
6145,74986,2023.37,2025-06-10
6146,88654,869.03,2026-04-02
6147,81109,4408.91,2026-04-16
6148,8116,63.42,2023-12-28
6149,41211,4171.3,2024-02-20
6150,75179,553.43,2023-07-11
6151,22286,3468.0,2023-12-04
6152,7731,4358.41,2025-08-03
6153,65391,5866.15,2024-06-04
6154,6530,722.09,2024-09-28
6155,36712,4098.08,2025-10-05
6156,31775,4294.32,2026-03-03
6157,33572,4113.91,2026-05-25
6158,78203,6039.97,2023-12-01
6159,20822,6363.3,2023-08-05
6160,11948,698.74,2024-03-08
6161,70955,1190.08,2025-03-18
6162,821,4745.73,2024-08-20
6163,83234,1946.81,2025-10-13
6164,85374,1639.02,2023-09-21
6165,97526,834.7,2025-02-20
6166,97700,4459.34,2023-07-01
6167,78885,2040.49,2025-10-19
6168,53531,4191.94,2025-12-28
6169,59529,627.74,2025-06-19
6170,72990,1304.51,2023-08-01
6171,91614,3516.14,2023-09-11
6172,56057,1675.81,2024-03-17
6173,82060,2353.41,2024-11-21
6174,9343,245.21,2025-10-20
6175,88003,4632.34,2026-01-19
6176,50951,5473.9,2025-08-18
6177,66158,1393.37,2025-05-15
6178,68664,4631.49,2023-09-12
6179,62297,162.35,2025-11-26
6180,81758,257.39,2025-11-22
6181,22811,7636.35,2024-03-09
6182,12075,1499.31,2025-10-06
6183,19326,3164.3,2026-03-24
6184,76539,2009.28,2025-03-22
6185,24089,11.6,2025-11-08
6186,60682,703.75,2024-05-09
6187,94364,2636.3,2023-09-06
6188,12558,2082.86,2024-05-26
6189,97800,148.46,2025-12-10
6190,29020,2858.14,2025-09-12
6191,50961,1829.51,2026-01-14
6192,29616,701.19,2024-10-30
6193,60301,2859.26,2025-12-30
6194,23159,1344.71,2024-06-02
6195,54507,3644.1,2025-03-17
6196,49249,4572.28,2026-03-08
6197,66072,2739.6,2024-06-04
6198,74563,1572.41,2024-07-15
6199,78606,3732.54,2025-11-01
6200,78623,2931.93,2024-02-13
6201,9710,2056.41,2025-05-11
6202,67512,1524.07,2025-10-22
6203,70768,1338.33,2026-07-02
6204,55102,1492.92,2026-02-16
6205,43431,848.05,2024-07-15
6206,46049,5158.26,2025-12-01
6207,33424,2571.84,2025-01-23
6208,28913,1266.44,2024-05-05
6209,96347,1711.81,2025-06-17
6210,54086,825.91,2026-06-27
6211,50657,2451.68,2025-02-23
6212,34920,197.73,2025-05-30
6213,41916,3746.68,2024-06-18
6214,13712,1468.46,2024-04-07
6215,44643,2259.4,2024-04-05
6216,1743,6896.06,2025-09-16
6217,88335,978.77,2024-07-27
6218,25893,207.59,2026-02-21
6219,79272,980.7,2025-02-03
6220,99566,9554.99,2024-04-23
6221,59135,1117.7,2023-12-03
6222,85810,4977.85,2025-11-30
6223,47338,4075.57,2024-06-28
6224,60235,2373.1,2024-07-28
6225,79265,751.09,2024-07-16
6226,57751,558.29,2024-07-09
6227,23662,3320.83,2023-12-02
6228,48886,2272.96,2026-03-25
6229,33740,3084.7,2026-01-04
6230,59857,452.81,2026-04-25
6231,72447,231.53,2024-01-03
6232,47644,2435.1,2025-03-11
6233,59706,4474.37,2025-04-02
6234,89912,5703.31,2025-02-24
6235,52292,1167.41,2025-06-06
6236,42105,6863.63,2026-02-26
6237,40458,2802.37,2026-05-01
6238,64557,774.44,2024-01-22
6239,34432,628.01,2025-12-23
6240,36855,249.38,2023-11-20
6241,88294,2852.79,2024-04-26
6242,9275,5415.14,2024-02-19
6243,24869,420.63,2024-10-14
6244,57538,4708.67,2025-09-11
6245,91035,2524.52,2024-02-18
6246,43657,819.87,2025-12-16
6247,14730,390.35,2024-05-25
6248,81466,346.68,2024-02-03
6249,69190,2144.04,2026-05-01
6250,13536,3703.43,2024-12-02
6251,90179,2119.79,2024-06-04
6252,49194,279.59,2024-05-31
6253,5810,9263.39,2023-10-07
6254,7985,1015.9,2025-04-30
6255,26527,6268.96,2025-03-25
6256,28423,2039.89,2024-08-15
6257,98624,5378.15,2024-11-07
6258,55024,5431.5,2025-02-13
6259,82934,535.83,2023-08-11
6260,4257,3285.34,2024-09-13
6261,91233,1590.59,2024-02-13
6262,42328,2143.23,2025-11-22
6263,6397,2389.96,2026-05-19
6264,84114,3102.47,2023-09-25
6265,50674,886.03,2024-09-19
6266,93879,3803.38,2025-02-01
6267,43818,5035.91,2023-11-21
6268,70968,3342.26,2024-09-21
6269,79678,3436.49,2024-11-03
6270,37817,606.16,2026-01-18
6271,47455,1508.59,2024-11-16
6272,25239,2345.78,2025-01-13
6273,38690,2002.26,2025-06-30
6274,10022,4160.35,2026-05-09
6275,90467,2043.71,2024-12-06
6276,45900,397.0,2026-03-17
6277,75256,2334.66,2025-06-03
6278,51752,10313.82,2025-02-22
6279,98114,2542.01,2025-08-03
6280,40146,142.59,2026-02-09
6281,76716,1774.52,2026-04-11
6282,94489,214.03,2023-08-08
6283,21291,7532.21,2023-12-28
6284,63802,5586.6,2026-06-28
6285,45123,580.92,2024-04-24
6286,76832,2074.57,2025-11-19
6287,98591,2627.65,2025-01-11
6288,43358,5495.63,2025-12-06
6289,61112,1031.48,2024-10-08
6290,24346,17.82,2023-08-09
6291,1225,2081.29,2023-11-26
6292,46223,3992.62,2024-02-26
6293,55677,3711.68,2024-02-07
6294,70831,1194.91,2025-03-18
6295,50323,7049.72,2025-05-02
6296,81972,889.87,2024-01-12
6297,14536,2687.34,2026-03-04
6298,61656,7470.31,2024-05-10
6299,69663,2266.68,2024-08-15
6300,34044,3235.88,2024-08-07
6301,58389,27.77,2025-12-11
6302,18330,8634.4,2025-09-09
6303,77218,2310.88,2024-05-12
6304,36824,45.7,2024-11-05
6305,6232,958.99,2024-06-25
6306,59780,4574.62,2024-03-15
6307,54888,3537.93,2023-08-07
6308,19459,4945.89,2024-10-29
6309,14523,4557.52,2024-07-15
6310,48656,4768.9,2026-03-31
6311,94590,6820.82,2024-10-04
6312,38140,1229.4,2025-09-21
6313,22662,2343.39,2025-10-23
6314,83121,1505.5,2023-06-23
6315,33879,1893.05,2026-05-03
6316,72367,6165.27,2026-06-22
6317,67718,195.24,2026-01-04
6318,58938,879.79,2026-07-02
6319,53205,8696.64,2024-10-19
6320,56750,426.12,2026-05-09
6321,10766,10221.26,2025-11-05
6322,86984,4037.31,2025-04-29
6323,74484,105.9,2026-04-05
6324,59453,2069.17,2024-03-12
6325,47229,9895.77,2024-08-10
6326,81262,8260.49,2025-04-02
6327,49243,678.93,2025-09-16
6328,17761,2252.24,2024-10-28
6329,16317,899.91,2024-09-16
6330,72642,1622.62,2025-03-08
6331,22228,88.03,2023-07-12
6332,66443,3195.01,2025-03-24
6333,94066,1282.36,2025-01-27
6334,80964,336.68,2025-11-06
6335,45652,2182.22,2026-03-19
6336,26092,1378.53,2023-10-17
6337,76337,926.33,2025-01-12
6338,58779,4319.18,2025-11-28
6339,55629,4354.56,2024-09-03
6340,72404,782.18,2026-04-17
6341,32418,4979.18,2024-11-19
6342,16911,320.09,2024-03-27
6343,28400,5086.8,2024-04-05
6344,17093,942.12,2026-05-06
6345,9189,816.46,2024-05-08
6346,68673,1109.44,2023-12-18
6347,37935,8078.88,2024-04-23
6348,76565,300.54,2024-12-27
6349,39153,794.37,2024-02-26
6350,83897,1856.82,2025-10-12
6351,56350,145.92,2023-09-06
6352,28013,1433.32,2025-11-27
6353,15483,1202.01,2024-03-03
6354,62260,1944.95,2026-03-18
6355,68366,2861.73,2023-09-19
6356,11608,2629.95,2023-10-13
6357,48205,7109.12,2026-05-02
6358,702,556.53,2023-08-29
6359,10598,1050.47,2024-05-06
6360,35515,682.31,2025-12-30
6361,21790,1874.3,2025-01-04
6362,30022,835.44,2024-08-08
6363,69614,3447.91,2024-11-12
6364,56458,1669.37,2024-08-21
6365,6356,2198.24,2025-06-04
6366,49142,2018.94,2025-01-27
6367,21816,6682.9,2024-01-18
6368,21667,5212.46,2024-10-07
6369,66207,3567.4,2023-09-12
6370,53500,3620.45,2026-02-27
6371,15123,3293.26,2024-12-17
6372,80483,4828.15,2025-02-04
6373,28899,5529.73,2025-08-30
6374,48489,4812.28,2024-12-16
6375,26719,173.92,2026-02-16
6376,97243,1214.34,2025-11-10
6377,86053,2443.24,2024-08-16
6378,13897,1409.17,2025-02-07
6379,95682,952.61,2025-08-28
6380,32124,1609.66,2023-08-15
6381,19028,5710.82,2023-12-31
6382,46445,2633.86,2023-08-31
6383,78458,28.59,2024-01-23
6384,39823,3262.16,2024-05-25
6385,87931,2243.11,2025-12-19
6386,5708,5811.77,2023-12-09
6387,18665,169.26,2024-02-11
6388,34535,9812.92,2025-05-12
6389,46709,811.48,2024-05-15
6390,75280,2691.66,2025-11-16
6391,97875,8.8,2026-02-25
6392,80450,1557.5,2024-05-31
6393,98683,315.75,2025-04-23
6394,81895,360.45,2026-06-10
6395,71717,1384.09,2026-05-17
6396,90866,719.72,2023-12-17
6397,17742,1720.45,2025-05-18
6398,71670,72.71,2024-11-14
6399,62282,1345.11,2023-10-17
6400,47438,4689.23,2023-11-03
6401,45411,180.54,2024-09-21
6402,84246,426.81,2025-03-24
6403,84427,3030.44,2025-01-18
6404,14671,4440.63,2025-10-16
6405,6300,2766.48,2024-11-25
6406,46602,937.19,2023-12-26
6407,27801,3047.82,2025-08-28
6408,42466,1076.13,2025-06-06
6409,41229,1408.49,2025-11-23
6410,34804,1454.49,2023-11-16
6411,41720,309.05,2024-10-03
6412,48681,3087.05,2023-10-16
6413,43297,1278.74,2024-10-28
6414,39782,4583.21,2026-03-11
6415,37532,2631.16,2025-09-16
6416,59807,1984.14,2025-11-14
6417,91399,3454.95,2025-04-29
6418,53877,483.67,2026-03-12
6419,17365,1700.15,2024-12-27
6420,87713,6019.33,2024-08-12
6421,75512,2769.1,2024-01-19
6422,92049,123.08,2025-03-05
6423,1600,1054.43,2024-03-17
6424,9240,290.14,2023-11-03
6425,71682,614.84,2025-12-14
6426,20089,219.95,2024-01-23
6427,39906,2524.01,2024-08-29
6428,12643,3877.96,2023-09-02
6429,46880,6388.86,2026-04-24
6430,54894,940.14,2025-05-13
6431,49687,7471.26,2023-06-30
6432,55969,6158.32,2025-05-05
6433,35976,3783.8,2024-12-16
6434,6178,3733.5,2024-10-17
6435,11760,1731.69,2024-06-15
6436,8232,1023.3,2024-12-24
6437,64849,1162.87,2023-09-08
6438,46420,157.37,2025-08-09
6439,5053,893.88,2024-11-17
6440,20303,2597.02,2024-08-02
6441,1576,6978.53,2026-02-02
6442,32302,6611.93,2026-04-04
6443,63370,1487.55,2024-01-11
6444,8006,2722.9,2025-06-04
6445,69329,710.82,2025-07-10
6446,23205,7119.0,2025-12-27
6447,26060,6904.01,2026-03-22
6448,33233,295.71,2026-06-02
6449,11686,4387.79,2024-04-13
6450,84676,332.98,2024-03-02
6451,63707,1875.91,2024-04-16
6452,69392,4828.51,2025-12-22
6453,16096,5383.87,2024-08-21
6454,87942,1717.43,2023-07-18
6455,37470,112.2,2024-04-29
6456,83984,2401.42,2024-10-12
6457,887,5943.29,2025-03-03
6458,32938,7982.84,2024-05-30
6459,92076,1732.01,2026-03-01
6460,58674,5028.14,2024-09-04
6461,70150,1731.45,2025-10-05
6462,11791,2095.5,2023-12-28
6463,15563,4724.42,2023-12-04
6464,89240,1299.43,2025-10-22
6465,46237,1513.8,2024-02-11
6466,70942,3689.03,2025-06-15
6467,6764,405.42,2026-03-22
6468,65589,5743.81,2026-03-03
6469,93926,4375.14,2026-02-18
6470,75103,433.19,2025-08-26
6471,10065,714.97,2026-01-23
6472,95705,205.16,2023-07-21
6473,49262,6352.83,2024-07-08
6474,30154,4213.03,2026-04-04
6475,86095,923.65,2025-08-26
6476,95836,196.63,2025-12-23
6477,23073,4423.16,2026-06-02
6478,46860,2868.93,2025-03-20
6479,87151,2378.88,2023-08-14
6480,56450,7873.47,2025-02-18
6481,90462,1975.65,2024-09-07
6482,6822,3219.5,2026-01-12
6483,52555,4200.66,2025-06-12
6484,32312,859.25,2024-10-22
6485,30379,1125.63,2026-02-05
6486,22007,8651.14,2023-09-08
6487,59528,5298.69,2026-03-17
6488,20748,1878.31,2024-04-13
